dataset,population,region,sexe,age,statut_residence,niveau_instruction,handicap,completude_pct
Adultes,18+,Kadiogo,Homme,19,Hôte,Aucun,Non,99.4
Adultes,18+,Kadiogo,Femme,45,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Homme,51,Hôte,Aucun,Non,99.4
Adultes,18+,Kadiogo,Femme,46,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Homme,30,Hôte,Aucun,Non,99.8
Adultes,18+,Kadiogo,Homme,25,Hôte,Aucun,Non,99.8
Adultes,18+,Kadiogo,Homme,40,Hôte,Aucun,Non,99.8
Adultes,18+,Kadiogo,Homme,35,Hôte,Aucun,Non,99.8
Adultes,18+,Bankui,Femme,30,PDI,Aucun,Non,99.7
Adultes,18+,Kadiogo,Homme,42,Hôte,Aucun,Non,99.8
Adultes,18+,Kadiogo,Homme,45,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Kadiogo,Homme,35,Hôte,Post-primaire,Non,99.8
Adultes,18+,Kadiogo,Homme,44,Hôte,Primaire,Non,99.8
Adultes,18+,Kadiogo,Femme,35,Hôte,Post-primaire,Non,99.7
Adultes,18+,Kadiogo,Femme,30,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Kadiogo,Femme,45,Hôte,Primaire,Non,99.7
Adultes,18+,Kadiogo,Femme,52,Hôte,Aucun,Non,99.7
Adultes,18+,Kadiogo,Femme,27,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Bankui,Homme,49,PDI,Aucun,Non,99.5
Adultes,18+,Bankui,Homme,52,PDI,Universitaire,Non,99.7
Adultes,18+,Bankui,Homme,72,PDI,Universitaire,Non,99.5
Adultes,18+,Bankui,Homme,52,PDI,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,58,PDI,Universitaire,Non,99.4
Adultes,18+,Bankui,Homme,44,Hôte,Universitaire,Non,99.8
Adultes,18+,Bankui,Homme,69,Hôte,Universitaire,Non,99.5
Adultes,18+,Kadiogo,Homme,40,Hôte,Primaire,Non,99.7
Adultes,18+,Kadiogo,Homme,66,Hôte,Universitaire,Non,99.8
Adultes,18+,Kadiogo,Homme,43,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Kadiogo,Homme,42,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Homme,42,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Homme,41,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Homme,62,Hôte,Secondaire/Lycée,Non,99.4
Adultes,18+,Kadiogo,Homme,38,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Homme,35,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Homme,48,Hôte,Universitaire,Non,99.5
Adultes,18+,Kadiogo,Homme,44,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Homme,51,Hôte,Universitaire,Non,99.8
Adultes,18+,Kadiogo,Femme,42,Hôte,Primaire,Non,99.8
Adultes,18+,Kadiogo,Femme,36,Hôte,Post-primaire,Non,99.5
Adultes,18+,Kadiogo,Femme,29,Hôte,Post-primaire,Non,99.7
Adultes,18+,Bankui,Homme,45,Hôte,Primaire,Non,99.4
Adultes,18+,Bankui,Homme,37,Hôte,Primaire,Non,99.4
Adultes,18+,Bankui,Homme,38,Hôte,Primaire,Non,99.4
Adultes,18+,Bankui,Homme,33,Hôte,Aucun,Non,99.5
Adultes,18+,Bankui,Homme,47,Hôte,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,42,Hôte,Primaire,Non,99.5
Adultes,18+,Bankui,Homme,40,Hôte,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,50,Hôte,Aucun,Non,99.7
Adultes,18+,Bankui,Homme,39,Hôte,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,57,Hôte,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,53,Hôte,Universitaire,Non,99.7
Adultes,18+,Bankui,Homme,65,Hôte,Aucun,Non,99.7
Adultes,18+,Bankui,Homme,57,Hôte,Universitaire,Non,99.5
Adultes,18+,Bankui,Femme,41,Hôte,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,42,Hôte,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,43,Hôte,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,43,Hôte,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,49,Hôte,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,48,Hôte,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,83,Hôte,Universitaire,Oui,99.4
Adultes,18+,Bankui,Homme,35,Hôte,Aucun,Non,99.8
Adultes,18+,Kadiogo,Homme,31,Hôte,Universitaire,Non,99.5
Adultes,18+,Kadiogo,Homme,53,Hôte,Aucun,Non,99.7
Adultes,18+,Kadiogo,Homme,39,Hôte,Primaire,Non,99.2
Adultes,18+,Kadiogo,Homme,59,Hôte,Aucun,Non,99.7
Adultes,18+,Kadiogo,Homme,45,Hôte,Aucun,Non,99.5
Adultes,18+,Kadiogo,Homme,37,Hôte,Primaire,Non,99.4
Adultes,18+,Kadiogo,Homme,40,Hôte,Primaire,Oui,99.5
Adultes,18+,Kadiogo,Homme,65,Hôte,Aucun,Non,99.5
Adultes,18+,Kadiogo,Homme,33,Hôte,Post-primaire,Non,99.5
Adultes,18+,Kadiogo,Homme,41,Hôte,Aucun,Non,99.7
Adultes,18+,Kadiogo,Homme,29,Hôte,Universitaire,Non,99.7
Adultes,18+,Kadiogo,Homme,54,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Kadiogo,Homme,33,Hôte,Aucun,Non,99.5
Adultes,18+,Kadiogo,Homme,38,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Kadiogo,Homme,39,Hôte,Primaire,Non,99.8
Adultes,18+,Kadiogo,Homme,35,Hôte,Universitaire,Non,99.7
Adultes,18+,Kadiogo,Homme,40,Hôte,Aucun,Non,99.2
Adultes,18+,Kadiogo,Homme,35,Hôte,Aucun,Non,99.4
Adultes,18+,Kadiogo,Homme,35,Hôte,Aucun,Non,98.9
Adultes,18+,Kadiogo,Femme,24,Hôte,Aucun,Non,99.2
Adultes,18+,Kadiogo,Femme,20,Hôte,Secondaire/Lycée,Non,99.2
Adultes,18+,Kadiogo,Homme,30,Hôte,Aucun,Non,99.1
Adultes,18+,Kadiogo,Homme,24,Hôte,Post-primaire,Non,98.9
Adultes,18+,Kadiogo,Homme,22,Hôte,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,32,Hôte,Universitaire,Non,99.7
Adultes,18+,Bankui,Femme,47,Hôte,Alphabétisation,Non,99.5
Adultes,18+,Bankui,Femme,43,Hôte,Alphabétisation,Non,99.5
Adultes,18+,Bankui,Femme,46,Hôte,Alphabétisation,Non,99.5
Adultes,18+,Bankui,Femme,38,Hôte,Aucun,Non,99.5
Adultes,18+,Kadiogo,Homme,52,Hôte,Primaire,Non,99.4
Adultes,18+,Kadiogo,Homme,37,Hôte,Universitaire,Non,99.5
Adultes,18+,Kadiogo,Homme,45,Hôte,Universitaire,Non,98.9
Adultes,18+,Kadiogo,Homme,47,Hôte,Aucun,Non,99.4
Adultes,18+,Kadiogo,Homme,65,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Homme,37,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Kadiogo,Homme,47,Hôte,Aucun,Non,99.8
Adultes,18+,Kadiogo,Homme,30,Hôte,Universitaire,Non,99.8
Adultes,18+,Kadiogo,Homme,29,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Kadiogo,Homme,36,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Bankui,Femme,34,PDI,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,36,PDI,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,45,PDI,Alphabétisation,Non,99.5
Adultes,18+,Bankui,Homme,36,PDI,Primaire,Non,99.5
Adultes,18+,Bankui,Homme,45,PDI,Post-primaire,Non,99.5
Adultes,18+,Bankui,Homme,29,PDI,Post-primaire,Non,99.7
Adultes,18+,Bankui,Homme,35,PDI,Primaire,Non,99.7
Adultes,18+,Bankui,Homme,29,PDI,Post-primaire,Non,99.7
Adultes,18+,Kadiogo,Femme,39,Hôte,Aucun,Non,99.2
Adultes,18+,Kadiogo,Femme,57,Hôte,Primaire,Non,99.4
Adultes,18+,Kadiogo,Femme,47,Hôte,Aucun,Non,99.2
Adultes,18+,Kadiogo,Femme,45,Hôte,Primaire,Non,99.1
Adultes,18+,Bankui,Homme,30,PDI,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,35,Hôte,Primaire,Non,99.7
Adultes,18+,Bankui,Femme,35,Hôte,Primaire,Non,99.7
Adultes,18+,Bankui,Homme,29,PDI,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,39,Hôte,Primaire,Non,99.7
Adultes,18+,Bankui,Femme,28,Hôte,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,35,Hôte,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,29,Hôte,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,44,Hôte,Primaire,Non,99.7
Adultes,18+,Bankui,Homme,29,PDI,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,38,Hôte,Primaire,Non,99.7
Adultes,18+,Bankui,Homme,29,PDI,Primaire,Non,99.4
Adultes,18+,Bankui,Femme,51,Hôte,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,30,Hôte,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,45,Hôte,Post-primaire,Non,99.7
Adultes,18+,Bankui,Homme,30,PDI,Primaire,Non,99.5
Adultes,18+,Bankui,Femme,35,Hôte,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,28,Hôte,Primaire,Non,99.7
Adultes,18+,Bankui,Femme,38,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Femme,34,Hôte,Post-primaire,Non,99.5
Adultes,18+,Kadiogo,Femme,27,Hôte,Post-primaire,Non,99.5
Adultes,18+,Kadiogo,Femme,34,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Femme,46,Hôte,Aucun,Non,99.5
Adultes,18+,Kadiogo,Femme,43,Hôte,Alphabétisation,Non,99.4
Adultes,18+,Kadiogo,Homme,41,Hôte,Aucun,Non,99.7
Adultes,18+,Kadiogo,Homme,56,Hôte,Aucun,Non,99.7
Adultes,18+,Kadiogo,Homme,42,Hôte,Aucun,Non,99.7
Adultes,18+,Kadiogo,Homme,37,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Kadiogo,Homme,46,Hôte,Primaire,Non,99.8
Adultes,18+,Kadiogo,Homme,34,Hôte,Universitaire,Non,99.7
Adultes,18+,Kadiogo,Homme,38,Hôte,Primaire,Non,99.4
Adultes,18+,Kadiogo,Homme,29,Hôte,Universitaire,Non,99.2
Adultes,18+,Kadiogo,Homme,39,Hôte,Secondaire/Lycée,Non,99.2
Adultes,18+,Bankui,Homme,36,Hôte,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,52,PDI,Aucun,Non,99.5
Adultes,18+,Bankui,Homme,48,PDI,Primaire,Non,99.5
Adultes,18+,Bankui,Homme,35,PDI,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,30,PDI,Primaire,Non,99.4
Adultes,18+,Bankui,Homme,49,PDI,Aucun,Non,99.5
Adultes,18+,Bankui,Homme,43,PDI,Post-primaire,Non,99.7
Adultes,18+,Bankui,Homme,47,PDI,Aucun,Non,99.4
Adultes,18+,Bankui,Homme,35,PDI,Aucun,Non,99.5
Adultes,18+,Kadiogo,Homme,33,Hôte,Universitaire,Non,99.4
Adultes,18+,Kadiogo,Femme,35,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Femme,40,Hôte,Aucun,Non,99.8
Adultes,18+,Bankui,Femme,45,PDI,Alphabétisation,Non,99.5
Adultes,18+,Bankui,Femme,36,PDI,Alphabétisation,Non,99.5
Adultes,18+,Bankui,Femme,39,PDI,Aucun,Non,99.5
Adultes,18+,Bankui,Femme,42,PDI,Alphabétisation,Non,99.5
Adultes,18+,Kadiogo,Femme,40,Hôte,Primaire,Non,99.5
Adultes,18+,Kadiogo,Femme,35,Hôte,Post-primaire,Non,99.8
Adultes,18+,Kadiogo,Femme,47,Hôte,Aucun,Non,99.7
Adultes,18+,Kadiogo,Femme,27,Hôte,Universitaire,Non,99.8
Adultes,18+,Kadiogo,Femme,38,Hôte,Aucun,Non,99.8
Adultes,18+,Kadiogo,Femme,58,Hôte,Aucun,Non,99.1
Adultes,18+,Kadiogo,Femme,36,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Kadiogo,Femme,49,Hôte,Primaire,Non,99.7
Adultes,18+,Kadiogo,Femme,52,Hôte,Primaire,Non,98.7
Adultes,18+,Bankui,Femme,46,PDI,Alphabétisation,Non,99.5
Adultes,18+,Bankui,Femme,44,PDI,Alphabétisation,Non,99.5
Adultes,18+,Bankui,Femme,46,PDI,Aucun,Non,99.5
Adultes,18+,Kadiogo,Homme,46,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Homme,36,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Homme,44,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Homme,42,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Homme,38,Hôte,Universitaire,Non,99.5
Adultes,18+,Kadiogo,Homme,41,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Kadiogo,Homme,63,Hôte,Primaire,Non,99.4
Adultes,18+,Kadiogo,Homme,32,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Liptako,Femme,18,PDI,Aucun,Non,98.1
Adultes,18+,Liptako,Femme,29,PDI,Aucun,Non,98.3
Adultes,18+,Liptako,Femme,18,PDI,Aucun,Non,97.8
Adultes,18+,Liptako,Femme,35,PDI,Aucun,Non,97.8
Adultes,18+,Liptako,Femme,32,PDI,Aucun,Non,98.1
Adultes,18+,Liptako,Femme,33,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Femme,55,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Homme,57,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,42,PDI,Aucun,Non,99.1
Adultes,18+,Liptako,Homme,56,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Homme,70,PDI,École Coranique,Non,99.4
Adultes,18+,Liptako,Homme,28,PDI,Primaire,Non,99.5
Adultes,18+,Liptako,Homme,30,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,36,PDI,Alphabétisation,Non,99.1
Adultes,18+,Liptako,Homme,58,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,39,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Homme,40,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Homme,42,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Homme,45,PDI,Primaire,Non,99.4
Adultes,18+,Liptako,Homme,29,PDI,Secondaire/Lycée,Non,99.1
Adultes,18+,Liptako,Homme,20,PDI,Aucun,Oui,99.4
Adultes,18+,Liptako,Homme,40,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Homme,23,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,26,PDI,Primaire,Non,99.4
Adultes,18+,Liptako,Femme,45,PDI,Alphabétisation,Non,98.9
Adultes,18+,Liptako,Femme,60,PDI,Alphabétisation,Oui,98.7
Adultes,18+,Liptako,Femme,44,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,55,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,50,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,50,PDI,Alphabétisation,Non,99.4
Adultes,18+,Liptako,Femme,32,Hôte,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,55,Hôte,Aucun,Non,99.4
Adultes,18+,Liptako,Homme,31,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,45,PDI,Aucun,Non,99.1
Adultes,18+,Liptako,Homme,50,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Homme,38,Hôte,Secondaire/Lycée,Non,99.4
Adultes,18+,Liptako,Homme,68,Hôte,Primaire,Non,99.5
Adultes,18+,Liptako,Homme,39,Hôte,Secondaire/Lycée,Non,99.1
Adultes,18+,Liptako,Homme,41,Hôte,Aucun,Non,98.9
Adultes,18+,Liptako,Homme,42,PDI,Aucun,Non,99.1
Adultes,18+,Liptako,Homme,40,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Homme,66,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Homme,32,Hôte,Secondaire/Lycée,Non,99.2
Adultes,18+,Liptako,Homme,45,Hôte,Primaire,Non,99.4
Adultes,18+,Liptako,Homme,37,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Homme,39,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Homme,68,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Femme,51,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Homme,58,PDI,Aucun,Oui,98.9
Adultes,18+,Liptako,Femme,45,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,57,PDI,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Homme,56,PDI,Aucun,Non,99.7
Adultes,18+,Liptako,Femme,44,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Femme,42,PDI,Alphabétisation,Non,99.2
Adultes,18+,Liptako,Femme,62,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Femme,78,PDI,Aucun,Oui,99.4
Adultes,18+,Liptako,Homme,40,PDI,Aucun,Non,99.7
Adultes,18+,Liptako,Homme,30,Hôte,Alphabétisation,Non,99.7
Adultes,18+,Liptako,Homme,27,PDI,Post-primaire,Non,99.4
Adultes,18+,Liptako,Homme,28,Hôte,Universitaire,Non,99.7
Adultes,18+,Liptako,Homme,24,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Liptako,Homme,42,Hôte,Aucun,Non,99.7
Adultes,18+,Liptako,Homme,60,Hôte,Aucun,Oui,99.7
Adultes,18+,Liptako,Homme,33,Hôte,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,51,Hôte,Aucun,Oui,99.5
Adultes,18+,Liptako,Homme,43,Hôte,Alphabétisation,Non,99.5
Adultes,18+,Liptako,Homme,35,PDI,Aucun,Non,99.1
Adultes,18+,Liptako,Homme,55,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,42,PDI,Aucun,Non,99.1
Adultes,18+,Liptako,Homme,34,PDI,Aucun,Oui,99.5
Adultes,18+,Liptako,Homme,38,PDI,Aucun,Oui,99.2
Adultes,18+,Liptako,Homme,50,PDI,Aucun,Non,99.7
Adultes,18+,Liptako,Homme,48,PDI,Aucun,Oui,99.5
Adultes,18+,Liptako,Homme,45,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,59,PDI,Aucun,Oui,99.7
Adultes,18+,Liptako,Homme,60,PDI,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,50,PDI,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Homme,47,PDI,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,60,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,41,Retour volontaire,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,38,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Homme,39,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,62,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,54,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,28,PDI,Aucun,Non,99.7
Adultes,18+,Liptako,Femme,28,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Homme,35,PDI,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Femme,26,PDI,Aucun,Non,99.7
Adultes,18+,Liptako,Femme,52,PDI,Aucun,Oui,99.7
Adultes,18+,Liptako,Femme,36,PDI,Primaire,Non,99.8
Adultes,18+,Liptako,Femme,30,PDI,Primaire,Non,99.7
Adultes,18+,Liptako,Homme,45,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,30,PDI,Aucun,Non,99.7
Adultes,18+,Liptako,Femme,30,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,45,Hôte,Aucun,Non,99.7
Adultes,18+,Liptako,Homme,35,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Homme,40,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Femme,35,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,38,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Femme,32,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Homme,42,Hôte,Primaire,Non,99.7
Adultes,18+,Liptako,Femme,29,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Liptako,Homme,38,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Femme,33,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Femme,31,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Homme,31,Hôte,Universitaire,Non,99.2
Adultes,18+,Liptako,Femme,33,PDI,Alphabétisation,Non,99.5
Adultes,18+,Liptako,Femme,38,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,38,PDI,Primaire,Non,99.7
Adultes,18+,Liptako,Femme,45,PDI,Aucun,Non,99.5
Adultes,18+,Liptako,Femme,47,PDI,Alphabétisation,Non,99.7
Adultes,18+,Liptako,Femme,67,PDI,École Coranique,Non,99.7
Adultes,18+,Liptako,Femme,57,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,26,Hôte,Alphabétisation,Non,99.7
Adultes,18+,Liptako,Femme,53,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Femme,53,PDI,Alphabétisation,Non,99.4
Adultes,18+,Liptako,Femme,74,PDI,Alphabétisation,Non,99.4
Adultes,18+,Liptako,Femme,24,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,30,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,48,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,51,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,36,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,39,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,41,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,41,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Femme,32,Hôte,Aucun,Non,99.5
Adultes,18+,Liptako,Femme,28,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,43,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,36,Hôte,Aucun,Non,99.7
Adultes,18+,Liptako,Homme,39,Hôte,Aucun,Non,99.5
Adultes,18+,Liptako,Femme,29,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,30,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,31,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,28,Hôte,Alphabétisation,Non,99.2
Adultes,18+,Liptako,Homme,42,Hôte,Primaire,Non,99.1
Adultes,18+,Liptako,Homme,72,Hôte,Alphabétisation,Non,99.2
Adultes,18+,Liptako,Homme,46,Hôte,Primaire,Non,99.4
Adultes,18+,Liptako,Homme,52,Hôte,Primaire,Non,99.1
Adultes,18+,Liptako,Femme,19,Hôte,Aucun,Non,99.7
Adultes,18+,Liptako,Femme,37,PDI,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,43,PDI,Alphabétisation,Oui,99.8
Adultes,18+,Liptako,Femme,27,PDI,Primaire,Non,99.8
Adultes,18+,Liptako,Femme,40,PDI,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,60,PDI,Aucun,Oui,99.7
Adultes,18+,Liptako,Femme,38,PDI,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Femme,67,Hôte,Aucun,Non,99.7
Adultes,18+,Liptako,Femme,42,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Femme,50,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,46,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Femme,38,Hôte,Alphabétisation,Oui,99.8
Adultes,18+,Liptako,Femme,62,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,27,Hôte,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,37,Hôte,Alphabétisation,Oui,99.5
Adultes,18+,Liptako,Femme,42,Hôte,Alphabétisation,Non,99.7
Adultes,18+,Liptako,Femme,31,Retour volontaire,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,26,Retour volontaire,Alphabétisation,Non,99.7
Adultes,18+,Liptako,Femme,21,Retour volontaire,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,26,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Liptako,Femme,23,Hôte,Primaire,Non,99.7
Adultes,18+,Liptako,Femme,18,PDI,Aucun,Non,98.4
Adultes,18+,Liptako,Femme,43,PDI,Aucun,Oui,98.7
Adultes,18+,Liptako,Femme,34,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,40,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,36,PDI,Aucun,Non,99.4
Adultes,18+,Liptako,Femme,35,PDI,Aucun,Non,99.2
Adultes,18+,Liptako,Homme,51,Hôte,Primaire,Non,99.7
Adultes,18+,Liptako,Homme,46,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,36,Hôte,Aucun,Non,99.5
Adultes,18+,Liptako,Homme,35,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Liptako,Homme,40,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Homme,42,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Homme,29,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Homme,27,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Liptako,Femme,27,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Femme,31,Hôte,Primaire,Non,99.8
Adultes,18+,Liptako,Homme,33,Hôte,Universitaire,Non,99.8
Adultes,18+,Liptako,Femme,29,Hôte,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,63,PDI,Primaire,Non,99.7
Adultes,18+,Liptako,Femme,31,PDI,Primaire,Non,99.8
Adultes,18+,Liptako,Homme,37,PDI,Aucun,Non,99.8
Adultes,18+,Liptako,Femme,28,PDI,Primaire,Non,99.8
Adultes,18+,Liptako,Homme,42,PDI,Post-primaire,Non,99.8
Adultes,18+,Liptako,Femme,30,PDI,Aucun,Non,99.8
Adultes,18+,Liptako,Homme,27,PDI,Primaire,Oui,99.8
Adultes,18+,Liptako,Homme,35,Hôte,Secondaire/Lycée,Non,99.4
Adultes,18+,Liptako,Homme,39,Hôte,Alphabétisation,Non,99.1
Adultes,18+,Liptako,Homme,47,Hôte,Aucun,Non,99.1
Adultes,18+,Liptako,Homme,42,Hôte,Aucun,Non,98.4
Adultes,18+,Liptako,Homme,33,Hôte,Primaire,Non,98.9
Adultes,18+,Liptako,Homme,55,Hôte,Alphabétisation,Non,98.9
Adultes,18+,Liptako,Homme,50,Hôte,Primaire,Non,99.4
Adultes,18+,Liptako,Homme,71,Hôte,École Coranique,Oui,99.2
Adultes,18+,Liptako,Homme,39,Hôte,Universitaire,Non,98.9
